,solar_cf,wind_cf,price
2019-01-04 18:00:00,0.0,0.409,26.38107306295892
2019-01-04 19:00:00,0.0,0.387,25.631060367717712
2019-01-04 20:00:00,0.0,0.358,38.29950043576043
2019-01-04 21:00:00,0.0,0.359,33.72089757790376
2019-01-04 22:00:00,0.0,0.383,36.213698096420735
2019-01-04 23:00:00,0.0,0.414,34.26398654886761
2019-01-05 00:00:00,0.0,0.435,38.22040467571201
2019-01-05 01:00:00,0.0,0.464,22.668807346891178
2019-01-05 02:00:00,0.0,0.494,50.16414439294138
2019-01-05 03:00:00,0.0,0.522,32.11235870679546
2019-01-05 04:00:00,0.0,0.547,50.83625033702821
2019-01-05 05:00:00,0.0,0.586,54.25110481289988
2019-01-05 06:00:00,0.0,0.598,47.796073788690585
2019-01-05 07:00:00,0.0,0.602,54.75811812285053
2019-01-05 08:00:00,0.004,0.608,50.49168068068431
2019-01-05 09:00:00,0.031,0.596,41.06886263526824
2019-01-05 10:00:00,0.048,0.574,47.633807465473794
2019-01-05 11:00:00,0.058,0.556,64.30016621343712
2019-01-05 12:00:00,0.068,0.498,46.799770252191344
2019-01-05 13:00:00,0.057,0.485,42.40215455247366
2019-01-05 14:00:00,0.02,0.488,31.32286137076538
2019-01-05 15:00:00,0.0,0.514,24.44063974452064
2019-01-05 16:00:00,0.0,0.503,33.98033309074893
2019-01-05 17:00:00,0.0,0.488,45.44670796362698
2019-01-05 18:00:00,0.0,0.465,23.5632058451178
2019-01-05 19:00:00,0.0,0.444,38.52465520222025
2019-01-05 20:00:00,0.0,0.447,19.57066814418716
2019-01-05 21:00:00,0.0,0.456,68.17233287019013
2019-01-05 22:00:00,0.0,0.457,33.915731081175764
2019-01-05 23:00:00,0.0,0.448,36.422856140111044
2019-01-06 00:00:00,0.0,0.438,55.674336301926104
2019-01-06 01:00:00,0.0,0.416,43.94560946669314
2019-01-06 02:00:00,0.0,0.4,61.79971454718539
2019-01-06 03:00:00,0.0,0.39,60.31978227677217
2019-01-06 04:00:00,0.0,0.365,65.59252169867788
2019-01-06 05:00:00,0.0,0.337,24.71503162311911
2019-01-06 06:00:00,0.0,0.302,54.13881566803702
2019-01-06 07:00:00,0.0,0.271,39.012989675178616
2019-01-06 08:00:00,0.012,0.245,43.757245829109195
2019-01-06 09:00:00,0.056,0.201,48.87532320137768
2019-01-06 10:00:00,0.111,0.145,19.718706949826572
2019-01-06 11:00:00,0.151,0.115,58.476489101321135
2019-01-06 12:00:00,0.17,0.106,70.33409095099978
2019-01-06 13:00:00,0.121,0.097,61.033874229469035
2019-01-06 14:00:00,0.04,0.104,35.74697474116164
2019-01-06 15:00:00,0.0,0.12,41.50147737251604
2019-01-06 16:00:00,0.0,0.125,52.06114163673576
2019-01-06 17:00:00,0.0,0.133,29.087969053358673
2019-01-06 18:00:00,0.0,0.141,38.35808951806661
2019-01-06 19:00:00,0.0,0.133,20.469683403314587
2019-01-06 20:00:00,0.0,0.107,5.678310469662435
2019-01-06 21:00:00,0.0,0.092,21.070913567946658
2019-01-06 22:00:00,0.0,0.07,32.87382170805473
2019-01-06 23:00:00,0.0,0.054,51.73386226088235
2019-01-07 00:00:00,0.0,0.064,32.503992424745974
2019-01-07 01:00:00,0.0,0.086,49.35070501735247
2019-01-07 02:00:00,0.0,0.106,41.42925839853401
2019-01-07 03:00:00,0.0,0.131,53.633041959051745
2019-01-07 04:00:00,0.0,0.167,73.09941448019663
2019-01-07 05:00:00,0.0,0.224,53.537273560731485
2019-01-07 06:00:00,0.0,0.285,29.69172945577607
2019-01-07 07:00:00,0.0,0.336,69.88384601519434
2019-01-07 08:00:00,0.0,0.357,59.28143164852034
2019-01-07 09:00:00,0.009,0.352,31.836957373213878
2019-01-07 10:00:00,0.017,0.364,38.578561548694026
2019-01-07 11:00:00,0.033,0.429,66.63384984266858
2019-01-07 12:00:00,0.035,0.456,41.77722446570292
2019-01-07 13:00:00,0.028,0.504,45.812819830324045
2019-01-07 14:00:00,0.011,0.578,35.58942277396426
2019-01-07 15:00:00,0.0,0.65,55.856902015505455
2019-01-07 16:00:00,0.0,0.728,43.62689744540407
2019-01-07 17:00:00,0.0,0.746,35.398084905394214
2019-01-07 18:00:00,0.0,0.778,35.11842946509503
2019-01-07 19:00:00,0.0,0.831,44.34018632697468
2019-01-07 20:00:00,0.0,0.849,41.9949486264308
2019-01-07 21:00:00,0.0,0.874,43.420252244262144
2019-01-07 22:00:00,0.0,0.887,25.5709345532404
2019-01-07 23:00:00,0.0,0.893,18.16846261563907
2019-01-08 00:00:00,0.0,0.889,30.33225593871925
2019-01-08 01:00:00,0.0,0.895,45.90771147960368
2019-01-08 02:00:00,0.0,0.905,39.05664043706804
2019-01-08 03:00:00,0.0,0.921,47.74618681149138
2019-01-08 04:00:00,0.0,0.933,46.321481240515666
2019-01-08 05:00:00,0.0,0.942,65.10787633983189
2019-01-08 06:00:00,0.0,0.946,60.46555782974954
2019-01-08 07:00:00,0.0,0.947,37.855788662010895
2019-01-08 08:00:00,0.025,0.946,57.02768627767104
2019-01-08 09:00:00,0.104,0.947,73.69216627495244
2019-01-08 10:00:00,0.175,0.953,47.37431500153097
2019-01-08 11:00:00,0.236,0.961,52.489830785152826
2019-01-08 12:00:00,0.203,0.967,46.36401684888271
2019-01-08 13:00:00,0.158,0.967,9.4547501012036
2019-01-08 14:00:00,0.06,0.962,44.03222485786708
2019-01-08 15:00:00,0.0,0.955,34.14897705567759
2019-01-08 16:00:00,0.0,0.949,59.23220320011343
2019-01-08 17:00:00,0.0,0.942,25.58940418008298
2019-01-08 18:00:00,0.0,0.928,49.75681722421004
2019-01-08 19:00:00,0.0,0.91,32.73664979873857
2019-01-08 20:00:00,0.0,0.901,29.394838058945602
2019-01-08 21:00:00,0.0,0.891,36.77082982722418
2019-01-08 22:00:00,0.0,0.87,65.84558891743374
2019-01-08 23:00:00,0.0,0.855,38.23516957863467
2019-01-09 00:00:00,0.0,0.848,26.01942269057041
2019-01-09 01:00:00,0.0,0.835,64.94730206081381
2019-01-09 02:00:00,0.0,0.815,39.06310251166144
2019-01-09 03:00:00,0.0,0.776,49.07271134153143
2019-01-09 04:00:00,0.0,0.741,43.33543014912432
2019-01-09 05:00:00,0.0,0.73,54.96667913602137
2019-01-09 06:00:00,0.0,0.726,63.347684526813936
2019-01-09 07:00:00,0.0,0.741,50.80972489015566
2019-01-09 08:00:00,0.025,0.725,59.74616890189984
2019-01-09 09:00:00,0.1,0.666,53.10463130317464
2019-01-09 10:00:00,0.232,0.59,46.04140526626549
2019-01-09 11:00:00,0.367,0.647,61.04970280374876
2019-01-09 12:00:00,0.389,0.703,37.63885488210811
2019-01-09 13:00:00,0.287,0.688,37.85514286096831
2019-01-09 14:00:00,0.119,0.673,46.97017613731386
2019-01-09 15:00:00,0.001,0.659,13.946442860692834
2019-01-09 16:00:00,0.0,0.613,42.64249060323027
2019-01-09 17:00:00,0.0,0.592,44.40813046425845
2019-01-09 18:00:00,0.0,0.585,42.46799749855113
2019-01-09 19:00:00,0.0,0.571,27.0245734348493
2019-01-09 20:00:00,0.0,0.544,34.73161130094361
2019-01-09 21:00:00,0.0,0.499,43.866140225186435
2019-01-09 22:00:00,0.0,0.431,40.58149191007834
2019-01-09 23:00:00,0.0,0.371,52.985677885405934
2019-01-10 00:00:00,0.0,0.345,51.07840214771961
2019-01-10 01:00:00,0.0,0.31,57.94939268446864
2019-01-10 02:00:00,0.0,0.278,46.11513716507257
2019-01-10 03:00:00,0.0,0.263,55.08116794176768
2019-01-10 04:00:00,0.0,0.239,40.23405688505768
2019-01-10 05:00:00,0.0,0.2,43.36165816350237
2019-01-10 06:00:00,0.0,0.161,44.37670688459615
2019-01-10 07:00:00,0.0,0.123,65.82920197849027
2019-01-10 08:00:00,0.007,0.093,60.66024321067002
2019-01-10 09:00:00,0.031,0.065,39.9681571723702
2019-01-10 10:00:00,0.054,0.032,35.95205679265506
2019-01-10 11:00:00,0.071,0.016,42.51573888507498
2019-01-10 12:00:00,0.081,0.019,34.46178431189621
2019-01-10 13:00:00,0.077,0.031,56.10665860521466
2019-01-10 14:00:00,0.037,0.061,40.856090548714754
2019-01-10 15:00:00,0.0,0.103,35.84310921866615
2019-01-10 16:00:00,0.0,0.134,39.62669732320357
2019-01-10 17:00:00,0.0,0.146,31.550852329745954
2019-01-10 18:00:00,0.0,0.149,8.67039692687182
2019-01-10 19:00:00,0.0,0.162,39.07617853541342
2019-01-10 20:00:00,0.0,0.192,19.503951985112618
2019-01-10 21:00:00,0.0,0.226,44.90782109406673
2019-01-10 22:00:00,0.0,0.249,43.614145029499
2019-01-10 23:00:00,0.0,0.243,55.813205134720775
2019-01-11 00:00:00,0.0,0.22,43.416490935763306
2019-01-11 01:00:00,0.0,0.241,56.642090902636056
2019-01-11 02:00:00,0.0,0.283,39.40907047800471
2019-01-11 03:00:00,0.0,0.36,50.295379118931216
2019-01-11 04:00:00,0.0,0.414,34.49158273295819
2019-01-11 05:00:00,0.0,0.398,58.836228148395705
2019-01-11 06:00:00,0.0,0.395,58.85977869091822
2019-01-11 07:00:00,0.0,0.361,69.67686424992726
2019-01-11 08:00:00,0.009,0.348,54.75678610084509
2019-01-11 09:00:00,0.028,0.36,53.09032657430037
2019-01-11 10:00:00,0.045,0.411,42.480477262842655
2019-01-11 11:00:00,0.066,0.51,55.255510621075636
2019-01-11 12:00:00,0.074,0.521,30.927944155028666
2019-01-11 13:00:00,0.053,0.516,36.892314022206214
2019-01-11 14:00:00,0.02,0.525,37.61187848560438
2019-01-11 15:00:00,0.0,0.528,17.202498942845864
2019-01-11 16:00:00,0.0,0.556,37.51698009067041
2019-01-11 17:00:00,0.0,0.554,14.711550831552291
2019-01-11 18:00:00,0.0,0.535,46.787429773158735
2019-01-11 19:00:00,0.0,0.53,46.64649984862427
2019-01-11 20:00:00,0.0,0.476,45.690923210950146
2019-01-11 21:00:00,0.0,0.463,18.78450678045898
2019-01-11 22:00:00,0.0,0.448,28.45935426168377
2019-01-11 23:00:00,0.0,0.433,37.693393246738594
2019-01-12 00:00:00,0.0,0.437,30.23214659433261
2019-01-12 01:00:00,0.0,0.457,37.606794788780284
2019-01-12 02:00:00,0.0,0.482,56.0069505550176
2019-01-12 03:00:00,0.0,0.5,44.70552050299281
2019-01-12 04:00:00,0.0,0.548,53.793415593317725
2019-01-12 05:00:00,0.0,0.59,53.934309865589896
2019-01-12 06:00:00,0.0,0.637,53.541071228819746
2019-01-12 07:00:00,0.0,0.707,56.15429881659544
2019-01-12 08:00:00,0.006,0.762,45.54922434896981
2019-01-12 09:00:00,0.016,0.772,43.18213928444081
2019-01-12 10:00:00,0.008,0.737,61.92721441028968
2019-01-12 11:00:00,0.003,0.745,35.36782478947886
2019-01-12 12:00:00,0.002,0.755,32.84050036750708
2019-01-12 13:00:00,0.008,0.763,36.42473285135501
2019-01-12 14:00:00,0.015,0.783,39.50905950045152
2019-01-12 15:00:00,0.0,0.796,47.57219507199562
2019-01-12 16:00:00,0.0,0.793,43.92931748754141
2019-01-12 17:00:00,0.0,0.788,24.445841096832332
2019-01-12 18:00:00,0.0,0.772,51.066245829417696
2019-01-12 19:00:00,0.0,0.739,24.479294808815297
2019-01-12 20:00:00,0.0,0.684,25.89609953768114
2019-01-12 21:00:00,0.0,0.615,32.34576171329001
2019-01-12 22:00:00,0.0,0.545,61.49018930133944
2019-01-12 23:00:00,0.0,0.527,20.854299044833336
2019-01-13 00:00:00,0.0,0.501,18.243560088781713
2019-01-13 01:00:00,0.0,0.505,29.719215772438723
2019-01-13 02:00:00,0.0,0.571,68.20186835986155
2019-01-13 03:00:00,0.0,0.658,41.31587751123762
2019-01-13 04:00:00,0.0,0.69,54.67909191721844
2019-01-13 05:00:00,0.0,0.726,56.15090757487013
2019-01-13 06:00:00,0.0,0.748,51.31999861192618
2019-01-13 07:00:00,0.0,0.77,58.785447316383
2019-01-13 08:00:00,0.0,0.794,37.152532716233026
2019-01-13 09:00:00,0.011,0.821,49.372454777226274
2019-01-13 10:00:00,0.024,0.865,58.81502700351764
2019-01-13 11:00:00,0.035,0.88,60.77209500561655
2019-01-13 12:00:00,0.038,0.896,37.34524226658249
2019-01-13 13:00:00,0.045,0.906,68.66318067275834
2019-01-13 14:00:00,0.014,0.917,22.946385900126877
2019-01-13 15:00:00,0.0,0.924,23.370686394767564
2019-01-13 16:00:00,0.0,0.922,39.18069022804347
2019-01-13 17:00:00,0.0,0.914,36.7810375567911
2019-01-13 18:00:00,0.0,0.907,32.803736702411655
2019-01-13 19:00:00,0.0,0.906,38.605990917526626
2019-01-13 20:00:00,0.0,0.905,35.3097244111423
2019-01-13 21:00:00,0.0,0.903,30.559296858449603
2019-01-13 22:00:00,0.0,0.895,49.83433887710928
2019-01-13 23:00:00,0.0,0.878,57.81093470023006
2019-01-14 00:00:00,0.0,0.841,63.61892370243619
2019-01-14 01:00:00,0.0,0.763,40.27009445117691
2019-01-14 02:00:00,0.0,0.713,65.64366731204233
2019-01-14 03:00:00,0.0,0.666,52.68996793975078
2019-01-14 04:00:00,0.0,0.627,52.46351261166376
2019-01-14 05:00:00,0.0,0.576,69.91839236421777
2019-01-14 06:00:00,0.0,0.541,43.44359932390498
2019-01-14 07:00:00,0.0,0.519,29.874096677356704
2019-01-14 08:00:00,0.019,0.476,62.099521210991774
2019-01-14 09:00:00,0.12,0.404,57.58121453509666
2019-01-14 10:00:00,0.261,0.45,56.247757735457704
2019-01-14 11:00:00,0.344,0.53,45.12055435024552
2019-01-14 12:00:00,0.344,0.597,28.506029956339106
2019-01-14 13:00:00,0.206,0.603,17.808805191794082
2019-01-14 14:00:00,0.091,0.561,46.55085411325872
2019-01-14 15:00:00,0.005,0.507,40.86446880449338
2019-01-14 16:00:00,0.0,0.493,13.244685024131655
2019-01-14 17:00:00,0.0,0.46,13.706601148652545
2019-01-14 18:00:00,0.0,0.402,48.626826295905325
2019-01-14 19:00:00,0.0,0.35,29.807824559234405
2019-01-14 20:00:00,0.0,0.326,39.54104066130185
2019-01-14 21:00:00,0.0,0.308,31.382455843289534
2019-01-14 22:00:00,0.0,0.313,35.71901112800075
2019-01-14 23:00:00,0.0,0.355,27.802638630406797
2019-01-15 00:00:00,0.0,0.41,31.04214318188066
2019-01-15 01:00:00,0.0,0.469,47.34094158202298
2019-01-15 02:00:00,0.0,0.523,51.47023363328701
2019-01-15 03:00:00,0.0,0.562,53.69658253529712
2019-01-15 04:00:00,0.0,0.581,52.4845835083271
2019-01-15 05:00:00,0.0,0.58,53.07152655003479
2019-01-15 06:00:00,0.0,0.593,40.2666550544109
2019-01-15 07:00:00,0.0,0.585,31.972946546133578
2019-01-15 08:00:00,0.023,0.577,53.93421452757157
2019-01-15 09:00:00,0.089,0.59,50.42128574859243
2019-01-15 10:00:00,0.167,0.583,44.91287665031903
2019-01-15 11:00:00,0.209,0.643,26.68371938061327
2019-01-15 12:00:00,0.178,0.7,39.944622661307214
2019-01-15 13:00:00,0.082,0.699,52.436149348735654
2019-01-15 14:00:00,0.021,0.69,40.14608124036999
2019-01-15 15:00:00,0.0,0.675,55.911289088214694
2019-01-15 16:00:00,0.0,0.669,51.1948294466298
2019-01-15 17:00:00,0.0,0.666,48.01891807249114
2019-01-15 18:00:00,0.0,0.657,42.469156357190215
2019-01-15 19:00:00,0.0,0.646,58.25931396988848
2019-01-15 20:00:00,0.0,0.66,32.75137136427672
2019-01-15 21:00:00,0.0,0.651,31.249783909160424
2019-01-15 22:00:00,0.0,0.631,45.41948386941886
2019-01-15 23:00:00,0.0,0.702,42.95300248735359
2019-01-16 00:00:00,0.0,0.726,36.06777824032095
2019-01-16 01:00:00,0.0,0.704,47.48120217782483
2019-01-16 02:00:00,0.0,0.686,30.520999787851625
2019-01-16 03:00:00,0.0,0.669,41.151573528443805
2019-01-16 04:00:00,0.0,0.651,44.61429296098224
2019-01-16 05:00:00,0.0,0.657,45.831804070527454
2019-01-16 06:00:00,0.0,0.686,56.814359403937985
2019-01-16 07:00:00,0.0,0.732,35.97498766318306
2019-01-16 08:00:00,0.0,0.729,22.7752275620468
2019-01-16 09:00:00,0.018,0.732,33.13557393565503
2019-01-16 10:00:00,0.054,0.748,61.708748183865296
2019-01-16 11:00:00,0.049,0.766,35.78534490734489
2019-01-16 12:00:00,0.038,0.772,37.684388974085294
2019-01-16 13:00:00,0.023,0.771,38.99387813841687
2019-01-16 14:00:00,0.003,0.77,43.695104665418334
2019-01-16 15:00:00,0.0,0.777,64.3714084587025
2019-01-16 16:00:00,0.0,0.785,25.16035292486907
2019-01-16 17:00:00,0.0,0.791,28.152658875062976
2019-01-16 18:00:00,0.0,0.798,28.193192592259
2019-01-16 19:00:00,0.0,0.793,55.00670262346489
2019-01-16 20:00:00,0.0,0.728,19.72466825632649
2019-01-16 21:00:00,0.0,0.601,21.01626751752589
2019-01-16 22:00:00,0.0,0.481,48.08512187884092
2019-01-16 23:00:00,0.0,0.437,19.597731708926343
2019-01-17 00:00:00,0.0,0.439,45.68301574845779
2019-01-17 01:00:00,0.0,0.481,61.944939128896436
2019-01-17 02:00:00,0.0,0.52,34.72423641061029
2019-01-17 03:00:00,0.0,0.552,73.28238505688242
2019-01-17 04:00:00,0.0,0.569,45.62486265700731
2019-01-17 05:00:00,0.0,0.547,36.56969807877063
2019-01-17 06:00:00,0.0,0.469,66.99418739114748
2019-01-17 07:00:00,0.0,0.391,44.12865487051224
2019-01-17 08:00:00,0.0,0.394,49.78508765563118
2019-01-17 09:00:00,0.027,0.513,44.197132480647944
2019-01-17 10:00:00,0.099,0.641,40.48278732844696
2019-01-17 11:00:00,0.154,0.722,37.36964508849936
2019-01-17 12:00:00,0.133,0.746,34.292968343300075
2019-01-17 13:00:00,0.086,0.739,30.936256417728686
2019-01-17 14:00:00,0.037,0.747,36.289926270238695
2019-01-17 15:00:00,0.0,0.731,46.36571214067311
2019-01-17 16:00:00,0.0,0.699,39.69749280007807
2019-01-17 17:00:00,0.0,0.682,39.075202515085195
2019-01-17 18:00:00,0.0,0.681,21.26166627995864
2019-01-17 19:00:00,0.0,0.672,12.223952000123013
2019-01-17 20:00:00,0.0,0.654,25.69009576037363
2019-01-17 21:00:00,0.0,0.632,41.05008540520117
2019-01-17 22:00:00,0.0,0.566,37.72829848075273
2019-01-17 23:00:00,0.0,0.455,49.13897452635965
2019-01-18 00:00:00,0.0,0.331,58.444509347905694
2019-01-18 01:00:00,0.0,0.202,44.67474580602205
2019-01-18 02:00:00,0.0,0.095,53.29948364514362
2019-01-18 03:00:00,0.0,0.03,59.23521067900151
2019-01-18 04:00:00,0.0,0.003,68.97155650208215
2019-01-18 05:00:00,0.0,0.006,28.321187906050433
2019-01-18 06:00:00,0.0,0.034,58.900603869401564
2019-01-18 07:00:00,0.0,0.079,61.25063421995614
2019-01-18 08:00:00,0.066,0.134,48.32198345196223
2019-01-18 09:00:00,0.14,0.146,45.07580491843818
2019-01-18 10:00:00,0.2,0.13,35.4717391235134
2019-01-18 11:00:00,0.223,0.135,56.839456313031164
2019-01-18 12:00:00,0.204,0.153,34.10841791270533
2019-01-18 13:00:00,0.162,0.165,41.55049676858932
2019-01-18 14:00:00,0.082,0.194,32.14741375973831
2019-01-18 15:00:00,0.006,0.246,33.794185699350315
2019-01-18 16:00:00,0.0,0.279,52.73006800195155
2019-01-18 17:00:00,0.0,0.289,25.42201403926717
2019-01-18 18:00:00,0.0,0.298,40.107356632409534
2019-01-18 19:00:00,0.0,0.313,24.431267287624138
2019-01-18 20:00:00,0.0,0.328,9.121704418754561
2019-01-18 21:00:00,0.0,0.332,39.45714720341613
2019-01-18 22:00:00,0.0,0.323,26.090477364749347
2019-01-18 23:00:00,0.0,0.311,33.560067725762345
2019-01-19 00:00:00,0.0,0.3,42.97534550239428
2019-01-19 01:00:00,0.0,0.302,48.163036418066724
2019-01-19 02:00:00,0.0,0.311,62.24828008781541
2019-01-19 03:00:00,0.0,0.319,50.64494519358541
2019-01-19 04:00:00,0.0,0.328,49.742252780542366
2019-01-19 05:00:00,0.0,0.334,45.871569286973084
2019-01-19 06:00:00,0.0,0.334,44.36481785961789
2019-01-19 07:00:00,0.0,0.333,34.385781334961415
2019-01-19 08:00:00,0.125,0.294,54.369847644732346
2019-01-19 09:00:00,0.335,0.235,49.27426401003471
2019-01-19 10:00:00,0.475,0.264,53.301553019019906
2019-01-19 11:00:00,0.525,0.294,29.61867781313577
2019-01-19 12:00:00,0.496,0.301,55.77382548875344
2019-01-19 13:00:00,0.396,0.285,32.46537549332507
2019-01-19 14:00:00,0.222,0.281,56.07083549306608
2019-01-19 15:00:00,0.036,0.377,45.525328090904495
2019-01-19 16:00:00,0.0,0.466,58.37434522366446
2019-01-19 17:00:00,0.0,0.494,43.02482494703858
2019-01-19 18:00:00,0.0,0.473,32.72021278029072
2019-01-19 19:00:00,0.0,0.444,43.87858107682439
2019-01-19 20:00:00,0.0,0.41,29.65465824154269
2019-01-19 21:00:00,0.0,0.38,40.52886808397858
2019-01-19 22:00:00,0.0,0.356,17.73521958145149
2019-01-19 23:00:00,0.0,0.334,45.721929180126025
2019-01-20 00:00:00,0.0,0.314,46.61914819064908
2019-01-20 01:00:00,0.0,0.301,42.85818446698657
2019-01-20 02:00:00,0.0,0.29,27.616619271408815
2019-01-20 03:00:00,0.0,0.276,58.28616773218796
2019-01-20 04:00:00,0.0,0.26,70.34863081188448
2019-01-20 05:00:00,0.0,0.244,75.49162196096829
2019-01-20 06:00:00,0.0,0.224,40.13622638180249
2019-01-20 07:00:00,0.001,0.202,27.78547363603169
2019-01-20 08:00:00,0.241,0.147,39.31356248082515
2019-01-20 09:00:00,0.436,0.09,44.78325432729398
2019-01-20 10:00:00,0.546,0.084,44.13214317628209
2019-01-20 11:00:00,0.584,0.086,47.81586873450718
2019-01-20 12:00:00,0.557,0.073,36.84334558993395
2019-01-20 13:00:00,0.462,0.074,42.28472172847688
2019-01-20 14:00:00,0.286,0.09,55.89560079535214
2019-01-20 15:00:00,0.061,0.124,20.390094147331748
2019-01-20 16:00:00,0.0,0.152,49.24101533455479
2019-01-20 17:00:00,0.0,0.158,47.44826566449567
2019-01-20 18:00:00,0.0,0.146,43.376937310893936
2019-01-20 19:00:00,0.0,0.123,37.961671692387945
2019-01-20 20:00:00,0.0,0.095,19.140024154438166
2019-01-20 21:00:00,0.0,0.069,25.313643448176563
2019-01-20 22:00:00,0.0,0.042,45.74810876600334
2019-01-20 23:00:00,0.0,0.017,68.30872835887584
2019-01-21 00:00:00,0.0,0.004,40.422366450193294
